370864.8989	193130.5146	186.002153	0.479	1	90	0.0757
370864.6332	193130.49	185.991231	0.479	1	58	0.073872
370864.3714	193130.4662	185.985673	0.482	1	50	0.074929
370864.1144	193130.4436	185.959835	0.492	1	79	0.074607
370863.8487	193130.42	185.943799	0.497	1	79	0.072965
370863.5998	193130.3989	185.926778	0.493	1	110	0.074923
370863.3336	193130.3735	185.911383	0.472	1	111	0.074935
370863.0717	193130.3494	185.900299	0.486	1	125	0.076527
370862.8097	193130.3253	185.896265	0.494	1	170	0.077497
370862.5364	193130.3001	185.923998	0.484	1	197	0.074051
370862.2742	193130.2766	185.987528	0.471	1	162	0.073077
370862.03	193130.2567	186.032609	0.476	1	136	0.072533
370862.0588	193130.3001	186.053745	0.477	1	104	0.072224
370861.8209	193130.2795	186.076758	0.462	1	50	0.070629
370861.5671	193130.2549	186.039443	0.467	1	50	0.071113
370861.2974	193130.2291	186.008947	0.48	1	-96	0.071756
370861.0264	193130.2037	185.993288	0.483	1	-91	0.074053
370860.7582	193130.1811	185.954122	0.489	1	-51	0.075654
370860.488	193130.1579	185.945839	0.483	1	-50	0.077867
370860.213	193130.1337	185.939035	0.473	1	-88	0.077535
370859.9483	193130.1111	185.923718	0.499	1	-59	0.077482
370859.6736	193130.0887	185.951775	0.46	1	-96	0.080335
370859.3989	193130.067	185.978462	0.471	1	-99	0.077634
370859.1322	193130.0446	185.978307	0.487	1	-98	0.078167
370858.8704	193130.0211	186.024617	0.471	1	-146	0.080068
370858.9057	193130.0595	186.066992	0.464	1	-145	0.079449
370858.7083	193130.0445	186.065619	0.458	1	-120	0.075568
370858.4413	193130.0232	186.048257	0.491	1	-459	0.081702
370858.1812	193130.0005	186.12784	0.495	1	-777	0.087497
370857.9069	193129.9689	186.68009	0.492	1	-307	0.103418
370857.6345	193129.9289	187.75531	0.495	1	-619	0.114084
370857.3625	193129.88	189.375726	0.455	1	-231	0.116838
370857.0923	193129.8182	191.050001	0.464	1	52	0.118339
370856.8282	193129.7452	193.295101	0.477	1	-220	0.115714
